	keyword	name	page_url	page_fan	page_id			
6381	"British Embassy in  ,"	British Embassy in Cambodia	https://www.facebook.com/BritishEmbassyCambodia/	364662	1.56339E+14	Society		NASA Jet Propulsion Laboratory?UNITED STATES
6382	H?c N?u ?n 	H?c N?u ?n	https://www.facebook.com/hocnauan.vn/	1077206	4.32815E+14	Society		Elizabeth Warren?UNITED STATES
6383	Ti?ng Anh Cho Ng??i ?i L?m 	Ti?ng Anh Cho Ng??i ?i L?m	https://www.facebook.com/tienganh.cho.nguoidilam/	789214	1.27766E+14	Society		ILAC?CANADA
6384	Imee Marcos	Imee Marcos	https://www.facebook.com/ImeeMarcos/	649828	2.98225E+11	Society		"British Embassy in Cambodia?CAMBODIA, UNITED KINGDOM"
6385	V? T??ng Lai 	V? T??ng Lai	https://www.facebook.com/ViettelStudy.vn/	768470	2.3686E+14	Society		H?c N?u ?n?VIETNAM
6386	Columbia University in the City of New York 	Columbia University in the City of New York	https://www.facebook.com/columbia/	347421	1.02471E+11	Society		Ti?ng Anh Cho Ng??i ?i L?m?VIETNAM
6387	Study In Australia	HR Consultants-Top Ranking Universities in Australia Canada UK USA & Europe	https://www.facebook.com/HRCONSULTANTSPK/	566463	89537134087	Society		Imee Marcos?PHILIPPINES
6388	U.S. Pacific Fleet 	U.S. Pacific Fleet	https://www.facebook.com/USPacificFleet/	634127	62418562969	Society		V? T??ng Lai?VIETNAM
6389	Harvard University Press	Harvard University Press	https://www.facebook.com/HarvardPress/	422718	21497951277	Society		Columbia University in the City of New York?UNITED STATES
6390	Nord Anglia International School Dubai	Nord Anglia International School Dubai	https://www.facebook.com/nasdubai.ae/	19879	1.42547E+15	Society		Study In Australia?AUSTRALIA
6391	Najib Razak 	Najib Razak	https://www.facebook.com/najibrazak/	3356739	1.57851E+11	Society		U.S. Pacific Fleet?UNITED STATES
6392	University of Puthisastra (UP) 	University of Puthisastra (UP)	https://www.facebook.com/universityofputhisastra/	421701	1.20403E+11	Society		Harvard University Press?GLOBAL
6393	Effortless English	Learning Effortless English	https://www.facebook.com/learningeffortlessenglish/	596029	5.44813E+14	Society		Nord Anglia International School Dubai?UNITED ARAB EMIRATES
6394	School of Visual Arts 	School of Visual Arts Summer Residency Programs	https://www.facebook.com/SVASummerResidency/	127027	1.33867E+11	Society		Najib Razak?MALAYSIA
6395	Dr. Mahathir bin Mohamad 	Dr. Mahathir bin Mohamad	https://www.facebook.com/TunDrMahathir/	2533789	12411993651	Society		University of Puthisastra (UP)?CAMBODIA
6396	General TEA Banh 	General TEA Banh	https://www.facebook.com/teabanh/	2066172	1.50858E+15	Society		Effortless English?GLOBAL
6397	Wounded Warrior Project 	Wounded Warrior Project	https://www.facebook.com/wwp/	3271647	8532248414	Society		School of Visual Arts?UNITED STATES
6398	Friends of BN - Barisan Nasional 	Friends of BN - Barisan Nasional	https://www.facebook.com/frensofbn/	2368630	1.29844E+11	Society		Dr. Mahathir bin Mohamad?MALAYSIA
6399	馬英九	馬英九	https://www.facebook.com/MaYingjeou/	1868584	1.18251E+14	Society		General TEA Banh?CAMBODIA
6400	IIPM INDIA	IIPM	https://www.facebook.com/pages/IIPM/105929882780958	1774	1.0593E+14	Society		Wounded Warrior Project?UNITED STATES
6401	Institute for Tourism Studies 旅遊學院	Institute for Tourism Studies 旅遊學院	https://www.facebook.com/ift.edu.mo/	186990	1.25211E+14	Society		Friends of BN - Barisan Nasional?MALAYSIA
6402	Habitat for Humanity 	Habitat for Humanity	https://www.facebook.com/habitat/	547361	19774119425	Society		馬英九?TAIWAN
6403	ISPR	ISPR	https://www.facebook.com/ISPROfficial1/	4803122	4.38763E+14	Society		IIPM?INDIA
6404	The Culinary Institute of America 	The Culinary Institute of America	https://www.facebook.com/CIAchef/	235755	7299186405	Society		Institute for Tourism Studies 旅遊學院?MACAO
6405	Шавкат Мирзиёев - Shavkat Mirziyoyev	Шавкат Мирзиёев - Shavkat Mirziyoyev	https://www.facebook.com/Mirziyoyev/	129733	6.76752E+14	Society		Habitat for Humanity?UNITED STATES
6406	연세대학교 학술정보원	연세대학교 학술정보원 자치회 책갈피	https://www.facebook.com/ysbookmark/	4391	3.61002E+14	Society		ISPR?PAKISTAN
6407	H.E. Oknha Datuk Othsman Hassan 	H.E. Oknha Datuk Othsman Hassan	https://www.facebook.com/othsman.hassan/	381124	7.8366E+14	Society		The Culinary Institute of America?UNITED STATES
6408	서강대학교 로욜라도서관 (Sogang University Loyola Library)	서강대학교 로욜라도서관 (Sogang University Loyola Library)	https://www.facebook.com/soganglibrary/	2887	1.79693E+14	Society		Шавкат Мирзиёев - Shavkat Mirziyoyev?UZBEKISTAN
6409	International Day of Peace	International Day of Peace	https://www.facebook.com/peaceday/	313518	68310085385	Society		연세대학교 학술정보원?SOUTH KOREA
6410	University of Health Sciences 	University of Health Sciences	https://www.facebook.com/uhs.edu.kh/	346089	1.92831E+14	Society		H.E. Oknha Datuk Othsman Hassan?CAMBODIA
6411	Manny Villar	Manny Villar	https://www.facebook.com/mannyvillar/	1600619	52563164846	Society		서강대학교 로욜라도서관 (Sogang University Loyola Library)?SOUTH KOREA
6412	Awwwards	Awwwards	https://www.facebook.com/awwwards/	191692	1.72362E+14	Society		International Day of Peace?GLOBAL
6413	UNSW	UNSW	https://www.facebook.com/unsw/	594678	50461955643	Society		University of Health Sciences?CAMBODIA
6414	Дмитрий Медведев	Дмитрий Медведев	https://www.facebook.com/Dmitry.Medvedev/	1451660	1.75517E+11	Society		Manny Villar?PHILIPPINES
6415	열정으로 사는 인생	열정으로 사는 인생	https://www.facebook.com/livingbydesignseminar/	2373	2.38915E+14	Society		Awwwards?GLOBAL
6416	101st Airborne Division (Air Assault) 	101st Airborne Division (Air Assault)	https://www.facebook.com/101st/	769718	1.17841E+11	Society		UNSW?AUSTRALIA
6417	???????	???????	https://www.facebook.com/yezarnimedia/	969836	4.63287E+14	Society		Дмитрий Медведев?RUSSIA
6418	이완구 의원실	이완구 의원실	https://www.facebook.com/leewankooleewankoo/	2307	3.47156E+14	Society		열정으로 사는 인생?SOUTH KOREA
6419	University of Washington 	University of Washington	https://www.facebook.com/UofWA/	346359	8829726273	Society		101st Airborne Division (Air Assault)?UNITED STATES
6420	Hocmai.vn Online 	Hocmai.vn Online	https://www.facebook.com/Hocmai.vnOnline/	1049926	2.24583E+14	Society		????????MYANMAR
6421	Ms Hoa Toeic 	Ms Hoa Toeic	https://www.facebook.com/mshoatoeic/	953729	2.66324E+14	Society		이완구 의원실?SOUTH KOREA
6422	United National Party	United National Party	https://www.facebook.com/UNPofficialpage/	294439	4.05045E+14	Society		University of Washington?UNITED STATES
6423	Ujwal Thapa ????? ????	Ujwal Thapa ????? ????	https://www.facebook.com/ujwal/	181091	1.6969E+14	Society		Hocmai.vn Online?VIETNAM
6424	NSCA 	NSCA	https://www.facebook.com/NSCAofficial/	105204	2.48618E+14	Society		Ms Hoa Toeic?VIETNAM
6425	The London School of Economics and Political Science - LSE	The London School of Economics and Political Science - LSE	https://www.facebook.com/lseps/	375812	6127898346	Society		United National Party?SRI LANKA
6426	Smart Driving	Smart Driving Romania	https://www.facebook.com/SmartDrivingRomania.ro/	41257	1.40667E+14	Society		Ujwal Thapa ????? ?????NEPAL
6427	Pavithra Wanniarachchi	Pavithra Wanniarachchi	https://www.facebook.com/pavithrasl/	131298	6.70766E+14	Society		NSCA?UNITED STATES
6428	PDI Perjuangan	PDI Perjuangan	https://www.facebook.com/DPP.PDI.Perjuangan/	1597435	39253583478	Society		The London School of Economics and Political Science - LSE?UNITED KINGDOM
6429	蔡英文 Tsai Ing-wen	蔡英文 Tsai Ing-wen	https://www.facebook.com/tsaiingwen/	2219858	46251501064	Society		Smart Driving?SOUTH KOREA
6430	Field Marshal Sarath Fonseka	Field Marshal Sarath Fonseka	https://www.facebook.com/sarathfonseka/	196340	1.51916E+11	Society		Pavithra Wanniarachchi?SRI LANKA
6431	Pag-IBIG Fund (HDMF)	Pag-IBIG Fund (HDMF)	https://www.facebook.com/PagIBIGFundOfficialPage/	839072	1.35568E+14	Society		PDI Perjuangan?INDONESIA
6432	Рамзан Кадыров	Рамзан Кадыров	https://www.facebook.com/RKadyrov95/	787511	5.19709E+14	Society		蔡英文 Tsai Ing-wen?TAIWAN
6433	Wijeyadasa Rajapakshe	Wijeyadasa Rajapakshe	https://www.facebook.com/wijeyadasarajapakshe/	303575	3.35024E+11	Society		Field Marshal Sarath Fonseka?SRI LANKA
6434	DepEd Philippines	DepEd Philippines	https://www.facebook.com/DepEd.Philippines/	1729810	3.59105E+14	Society		Pag-IBIG Fund (HDMF)?PHILIPPINES
6435	Jojo Binay	Jojo Binay	https://www.facebook.com/JojoCBinay/	2654096	2.6229E+14	Society		Рамзан Кадыров?RUSSIA
6436	Гадаад харилцааны яам	Гадаад харилцааны яам	https://www.facebook.com/mfamongoliaMN/	31827	1.2746E+14	Society		Wijeyadasa Rajapakshe?SRI LANKA
6437	Seoul Convention Bureau	Seoul Convention Bureau	https://www.facebook.com/miceseoul/	23697	1.5904E+14	Society		DepEd Philippines?PHILIPPINES
6438	???????? Academy 	???????? Academy	https://www.facebook.com/KWD360/	1064707	1.37527E+15	Society		Jojo Binay?PHILIPPINES
6439	Fight the New Drug 	Fight the New Drug	https://www.facebook.com/fightthenewdrug/	1390558	2.85897E+11	Society		Гадаад харилцааны яам?MONGOLIA
6440	EDUFINDME.com	EDUFINDME.com	https://www.facebook.com/edufindme/	1892855	1.42105E+14	Society		Seoul Convention Bureau?SOUTH KOREA
6441	OECD Development Centre	OECD Development Centre	https://www.facebook.com/OECDDevelopmentCentre/	71045	16529186462	Society		???????? Academy?THAILAND
6442	University of Illinois at Urbana-Champaign 	University of Illinois at Urbana-Champaign	https://www.facebook.com/illinois.edu/	219879	1.63536E+11	Society		Fight the New Drug?UNITED STATES
6443	California Institute of Technology - Caltech 	California Institute of Technology - Caltech	https://www.facebook.com/californiainstituteoftechnology/	362624	6391532964	Society		EDUFINDME.com?GLOBAL
6444	USAID  	USAID Bangladesh	https://www.facebook.com/USAID.Bangladesh/	706727	3.56711E+11	Society		OECD Development Centre?GLOBAL
6445	DataCamp 	DataCamp	https://www.facebook.com/DataCamp-726282547396228/	355510	7.26283E+14	Society		University of Illinois at Urbana-Champaign?UNITED STATES
6446	Fashion Institute of Technology 	Fashion Institute of Technology	https://www.facebook.com/FashionInstituteofTechnology/	122956	4.37986E+11	Society		California Institute of Technology - Caltech?UNITED STATES
6447	ScottsBassLessons.com	ScottsBassLessons.com	https://www.facebook.com/ScottsBassLessons/	303912	2.33473E+14	Society		USAID Cambodia?CAMBODIA
6448	CSIS | Center for Strategic & International Studies 	CSIS | Center for Strategic & International Studies	https://www.facebook.com/CSIS.org/	542829	1.18399E+11	Society		DataCamp?UNITED STATES
6449	U.S. Pacific Command 	U.S. Pacific Command	https://www.facebook.com/pacific.command/	263047	61575637587	Society		Fashion Institute of Technology?UNITED STATES
6450	The Brookings Institution 	The Brookings Institution	https://www.facebook.com/brookings/	385055	1.3746E+11	Society		ScottsBassLessons.com?GLOBAL
6451	World Bank Publications	World Bank Publications	https://www.facebook.com/worldbankpublications/	484448	16895448634	Society		CSIS | Center for Strategic & International Studies?UNITED STATES
6452	김천대학교	김천대학교	https://www.facebook.com/김천대학교-241365039237890/	2104	2.41365E+14	Society		U.S. Pacific Command?UNITED STATES
6453	Kim Santepheap - ??? ???????? 	Kim Santepheap - ??? ????????	https://www.facebook.com/peacemoj/	353311	7.5833E+14	Society		The Brookings Institution?UNITED STATES
6454	Mahinda for Brighter Future	Mahinda for Brighter Future	https://www.facebook.com/VoteMahinda/	152805	1.8429E+11	Society		World Bank Publications?GLOBAL
6455	Central Saint Martins	Central Saint Martins	https://www.facebook.com/centralsaintmartins/	100336	1.10004E+14	Society		김천대학교?SOUTH KOREA
6456	Y?u l?i t? đ?u ti?ng Anh 	Y?u l?i t? đ?u ti?ng Anh	https://www.facebook.com/YeuLaiTuDauTiengAnh/	544784	4.98846E+14	Society		Kim Santepheap - ??? ?????????CAMBODIA
6457	Grace Poe	Grace Poe	https://www.facebook.com/sengracepoe/	3456702	5.028E+14	Society		Mahinda for Brighter Future?SRI LANKA
6458	Polar Bears International	Polar Bears International	https://www.facebook.com/PolarBearsInternational/	354409	58135336841	Society		Central Saint Martins?UNITED KINGDOM
6459	University of Toronto	University of Toronto	https://www.facebook.com/universitytoronto/	359612	6169515998	Society		Y?u l?i t? đ?u ti?ng Anh?VIETNAM
6460	N?i th?nh th?o ti?ng Anh trong 6 th?ng 	N?i th?nh th?o ti?ng Anh trong 6 th?ng	https://www.facebook.com/denoitrong6thang/	554965	3.66395E+14	Society		Grace Poe?PHILIPPINES
6461	IELTS USA 	IELTS USA	https://www.facebook.com/IELTSUSA/	561636	95715896512	Society		Polar Bears International?GLOBAL
6462	University of Pennsylvania 	University of Pennsylvania	https://www.facebook.com/UnivPennsylvania/	206222	98508878775	Society		University of Toronto?CANADA
6463	The Pocket Testament League 	The Pocket Testament League	https://www.facebook.com/pocketpower/	2121524	39959990676	Society		N?i th?nh th?o ti?ng Anh trong 6 th?ng?VIETNAM
6464	"La France en Cor?e - Ambassade de France en Cor?e, SOUTH KOREA"	La France en Cor?e - Ambassade de France en Cor?e	https://www.facebook.com/ambaFrance.Coree/	5679	2.3781E+14	Society		IELTS USA?UNITED STATES
6465	"Cambridge English, East Asia"	"Cambridge English, East Asia"	https://www.facebook.com/CambridgeEnglishEastAsia/	22046	4.45496E+14	Society		University of Pennsylvania?UNITED STATES
6466	MUH. JUSUF KALLA	MUH. JUSUF KALLA	https://www.facebook.com/sahabat.JK/	1822175	46629561325	Society		The Pocket Testament League?UNITED STATES
6467	Greco Belgica	Greco Belgica	https://www.facebook.com/grecobelgicafanpage/	246483	1.54883E+14	Society		"La France en Cor?e - Ambassade de France en Cor?e?FRANCE, SOUTH KOREA"
6468	I Support Narendra Modi INDIA	I Support Narendra Modi	https://www.facebook.com/iSupportNamo/	14653456	3.90977E+14	Society		"Cambridge English, East Asia?GLOBAL"
6469	Macquarie University	Macquarie University	https://www.facebook.com/macquarieuni/	662073	10896256989	Society		MUH. JUSUF KALLA?INDONESIA
6470	U.S. Army Reserve 	U.S. Army Reserve	https://www.facebook.com/usarmyreserve/	886473	78582953709	Society		Greco Belgica?PHILIPPINES
6471	Komisi Pemberantasan Korupsi	Komisi Pemberantasan Korupsi	https://www.facebook.com/KomisiPemberantasanKorupsi/	1339567	1.43807E+14	Society		I Support Narendra Modi?INDIA
6472	JVP Srilanka	JVP Srilanka	https://www.facebook.com/jvpsrilanka/	113662	5.74466E+14	Society		Macquarie University?AUSTRALIA
6473	82nd Airborne Division 	82nd Airborne Division	https://www.facebook.com/82ndAirborneDivision/	594799	2.87901E+11	Society		U.S. Army Reserve?UNITED STATES
6474	Enactus 	Enactus	https://www.facebook.com/enactus/	242963	1.13805E+14	Society		Komisi Pemberantasan Korupsi?INDONESIA
6475	NRA Institute for Legislative Action 	NRA Institute for Legislative Action	https://www.facebook.com/NationalRifleAssociation/	5107098	22561081832	Society		JVP Srilanka?SRI LANKA
6476	Begum Khaleda Zia	Begum Khaleda Zia	https://www.facebook.com/khaleda.zia/	1980999	16161075690	Society		82nd Airborne Division?UNITED STATES
6477	Duterte	Rody Duterte	https://www.facebook.com/rodyduterte/	4283136	3.73183E+11	Society		Enactus?UNITED STATES
6478	Монголын Залуучуудын Холбоо	Монголын Залуучуудын Холбоо	https://www.facebook.com/myfederation/	56701	3.2913E+14	Society		NRA Institute for Legislative Action?UNITED STATES
6479	EducateNepal in Education	EducationSansar	https://www.facebook.com/EducationSansar/	527618	1.65869E+11	Society		Begum Khaleda Zia?BANGLADESH
6480	Tieng-Anh-123 	Tieng-Anh-123	https://www.facebook.com/Tieng-Anh-123-174446175978225/	511583	1.74446E+14	Society		Duterte?PHILIPPINES
6481	His Majesty King Jigme Khesar Namgyel Wangchuck BHUTAN	His Majesty King Jigme Khesar Namgyel Wangchuck  the King  of Bhutan .	https://www.facebook.com/His-Majesty-King-Jigme-Khesar-Namgyel-Wangchuck-the-King-of-Bhutan--305390486138582/	10884	3.0539E+14	Society		Монголын Залуучуудын Холбоо?MONGOLIA
6482	Ravi Karunanayake	Ravi Karunanayake	https://www.facebook.com/RaviSandeshKarunanayake/	267555	4.48076E+14	Society		EducateNepal in Education?NEPAL
6483	Dick Gordon	Dick Gordon	https://www.facebook.com/senatorgordon/	622164	2.25988E+11	Society		Tieng-Anh-123?VIETNAM
6484	Pyithu Hluttaw - ???????????????	Pyithu Hluttaw - ???????????????	https://www.facebook.com/pyithuhluttaw.gov.mm/	485852	3.42748E+14	Society		His Majesty King Jigme Khesar Namgyel Wangchuck?BHUTAN
6485	Swinburne University of Technology	Swinburne University of Technology	https://www.facebook.com/swinburneuniversityoftechnology/	258759	97834311495	Society		Ravi Karunanayake?SRI LANKA
6486	University of Michigan 	University of Michigan	https://www.facebook.com/UniversityOfMichigan/	772388	21105780752	Society		Dick Gordon?PHILIPPINES
6487	Raspberry Pi	Raspberry Pi	https://www.facebook.com/raspberrypi/	297357	1.01401E+14	Society		Pyithu Hluttaw - ????????????????MYANMAR
6488	Learn ese - esePod101.com	NA	NA	NA	NA	Society		Swinburne University of Technology?AUSTRALIA
6489	Harin Fernando	Harin Fernando	https://www.facebook.com/mpharin.fernando/	184744	2.01316E+14	Society		University of Michigan?UNITED STATES
6490	U.S. Department of Veterans Affairs 	U.S. Department of Veterans Affairs	https://www.facebook.com/VeteransAffairs/	1185458	15408433177	Society		Raspberry Pi?GLOBAL
6491	EDULINK	EDULINK	https://www.facebook.com/edulink.aus/	549664	2.06286E+14	Society		Learn Japanese - JapanesePod101.com?GLOBAL
6492	Daya Gamage	Daya Gamage	https://www.facebook.com/Official.Dayagamage/	326139	1.95198E+14	Society		Harin Fernando?SRI LANKA
6493	Arvind Kejriwal INDIA	"""We Want Arvind Kejriwal as Indian PM"""	https://www.facebook.com/WeWantAKasPM/	71111	4.54827E+14	Society		U.S. Department of Veterans Affairs?UNITED STATES
