page_name,page_id,post_last,post_period
"Ham Học Hỏi, Giỏi Tiếng Anh",280378662047678,2017-11-07,1.0
BFirst.in,463413260492581,2017-11-07,0.041666666666666664
Yonsei University Office of International Affairs,122581204618371,2017-10-26,4.458333333333333
American Chemical Society,9018645707,2017-11-03,0.75
Oxfam GB,7214031395,2017-11-07,1.625
University of Southern California,134972803193847,2017-11-07,0.5
Musicians Institute,8401169610,2017-11-07,1.375
Learning Effortless English,544812865579658,2017-11-07,0.25
ICP - International Center of Photography,29157833621,2017-11-07,0.3333333333333333
Maple International Education,190732810958966,2017-11-06,2.5
London School of Business and Finance (LSBF),23894382715,2017-11-06,0.5
U.S. Coast Guard,25633842678,2017-11-07,0.5416666666666666
Чимэдийн Хүрэлбаатар Khurelbaatar Chimed,471337609587082,2017-11-07,2.125
Yamuna Mission,321559368043863,2017-11-07,0.041666666666666664
Creative Commons,18870062776,2017-11-06,0.5416666666666666
Bangladesh Awami League,166064673583399,2017-11-07,0.08333333333333333
XChange English ติว TOEIC TOEFL,1466273283637782,2017-11-07,1.4583333333333333
Club América,110096398267,2017-11-07,0.125
Pervez Musharraf,156525751918,2017-11-05,0.4166666666666667
World Federation of United Nations Associations,132658829656,2017-11-02,2.5833333333333335
edusanjal.com,122634074414372,2017-11-07,0.08333333333333333
Genius Education Center,404867859550591,2017-11-02,5.041666666666667
Envato Tuts+ Design & Illustration,66040685134,2017-11-07,0.5833333333333334
The University of Chicago,192609620649,2017-11-07,1.0416666666666667
UNFCCC,63044235866,2017-11-07,0.16666666666666666
Usman Dar,434013326688765,2017-11-07,0.08333333333333333
Go Negosyo,75665129515,2017-11-07,0.3333333333333333
Cambodia-Japan Cooperation Center (CJCC),120614181338727,2017-11-06,1.0416666666666667
Carnegie Mellon University in Qatar,7701216166,2017-11-06,1.9166666666666667
Лантуун ДОХИО,550929458258684,2017-11-05,1.125
Dr.Md.Shafiullah Prodhan,249428591869270,2017-11-07,0.125
Nik Abdul Aziz Nik Mat,358919387591,2017-10-08,24.333333333333332
Startup Weekend,5510679098,2017-11-06,1.0
Aman Palestin,145946192113562,2017-11-07,0.25
Waseda University Indonesia,826311674170651,2017-11-03,2.7916666666666665
Council of Fashion Designers of America (CFDA),90753064075,2017-11-01,2.3333333333333335
ACG Education,157382252773,2017-11-07,4.0
Hà Nội Phố,192286461981,2017-11-05,1.1666666666666667
PETA Latino,203581046319245,2017-11-07,0.25
Learning Jungle Cambodia,567319029997238,2017-11-07,4.25
ศูนย์ข้อมูลคนหาย มูลนิธิกระจกเงา,130041893675733,2017-11-07,0.7916666666666666
MOCHA USON BLOG,319779186521,2017-11-07,0.08333333333333333
Speed Society,414982355185739,2017-11-07,0.125
Study in Finland,197326536976782,2017-10-25,8.125
Kıvanç Tatlıtuğ,194591024011087,2017-11-05,7.708333333333333
Maerakluke - แม่รักลูก,1392681917641388,2017-11-07,0.08333333333333333
The Fulbright Program,376316674646,2017-11-07,1.0416666666666667
U.S. Embassy Tashkent,9631659185,2017-11-07,0.5833333333333334
World Vision International,608578919186659,2017-11-06,1.0416666666666667
Cambodia E-Visa,257384804378025,2017-04-12,6.5
IELTS Preparation (Click Here Now!),118074444876968,2017-11-07,1.4583333333333333
Jargal Defacto,139654149522792,2017-11-07,0.041666666666666664
Alt National Park Service,1742306959430702,2017-11-07,0.625
British Council Sri Lanka,172805719438099,2017-11-07,0.25
Ahladang - អាឡាដាំង,1096687043695177,2017-10-29,0.375
Globish อังกฤษแนวใหม่ใครๆก็พูดได้,474756566023733,2017-11-07,3.8333333333333335
Le Cordon Bleu Paris,212019982107,2017-11-07,1.25
Save a Billion Birds,405121412876634,2017-10-21,21.916666666666668
The Heritage Foundation,21375324480,2017-11-07,0.16666666666666666
New Zealand Now - Immigration NZ,61601968511,2017-11-06,1.4166666666666667
Study in Taiwan,187580231262973,2017-11-04,1.5833333333333333
Нийгмийн Эрүүл Мэндийн Үндэсний төв,750253818406441,2017-11-06,0.5416666666666666
"Bharatiya Janata Yuva Morcha, Vidhyadhar Nagar",245565042200802,2015-08-10,26.375
University of Wisconsin-Madison,55528788113,2017-11-06,0.8333333333333334
ACT Student,73424693724,2017-11-06,1.1666666666666667
สถาบันสอนอาชีพชี้ช่องรวย,306614589376161,2017-11-07,1.1666666666666667
National Guard,44959272188,2017-11-07,0.875
กระทรวงการต่างประเทศ,153641954675821,2017-11-07,0.16666666666666666
British Council Nepal,169967133055162,2017-11-07,0.25
Tin Tức Online,335474886579316,2017-11-07,0.0
"U.S. Embassy - Ulaanbaatar, Mongolia",122940101064956,2017-11-07,0.9166666666666666
ILSC,90233669154,2017-11-06,1.4583333333333333
"Gilbert 'Gibo' Teodoro, Jr.",103173344186,2017-11-07,0.8333333333333334
National Association for Gun Rights,111499100431,2017-11-06,1.25
Yêu lại từ đầu tiếng Anh,498845833515125,2017-11-06,1.0416666666666667
Oxfam,223287104715778,2017-11-06,1.5833333333333333
Carnegie Mellon University in Qatar,7701216166,2017-11-06,1.9166666666666667
Ceramic Art Studio,100436256708687,2017-11-06,1.2083333333333333
National Institutes of Health (NIH),43331696829,2017-11-06,0.5
USAID Nepal,122462567803960,2017-11-05,1.6666666666666667
"Nanyang Technological University, Singapore",188991601140026,2017-11-06,0.9583333333333334
LG and Friends,294691964538,2017-11-07,0.2916666666666667
Ron Paul,6233046685,2017-11-06,0.2916666666666667
Duke University,21489041474,2017-11-06,0.25
Asad Umar,205725942877455,2017-11-07,0.20833333333333334
Dr. Rezaul Karim,100286080111550,2017-11-07,0.20833333333333334
oneworld alliance,460610267295600,2017-11-06,10.083333333333334
Talkbean,310391532332429,2017-09-19,0.2
Wajira Abeywardena,566430633459967,2017-11-07,0.375
U.S. Naval Air Forces,62148248732,2017-11-06,1.875
柯文哲,136845026417486,2017-11-06,1.0416666666666667
Scholarship Planet - Hành tinh Học Bổng,184116908318640,2017-11-07,0.08333333333333333
National Science Foundation (NSF),30037047899,2017-11-06,0.4583333333333333
គំនិត,137582696314668,2017-11-07,0.20833333333333334
Duterte Cayetano,892936854125577,2017-11-02,2.9166666666666665
Purdue University,100526673914,2017-11-06,1.2916666666666667
The Juilliard School,118422261568949,2017-11-06,0.875
Ohio State University Football,269893923020733,2017-11-05,0.4583333333333333
Tiffany & Co.,190480501470189,2017-11-06,2.3333333333333335
Envato Tuts+ Design & Illustration,66040685134,2017-11-07,0.5833333333333334
Embassy of Canada to Myanmar,1421359581427574,2017-11-03,4.541666666666667
Indiana University,54210104594,2017-11-06,0.9583333333333334
Edu Italy,462541010423847,2017-11-07,1.3333333333333333
Ардчилсан нам,210175192404846,2017-11-07,0.2916666666666667
MIT Sloan School of Management,54959855872,2017-11-06,0.625
"The salvation Army, Korea Territory",204000512943419,2017-11-03,4.25
HonorSociety.org,400832643305104,2017-10-26,2.9166666666666665
Sunil Handunneththi,386739541473448,2017-11-04,0.7916666666666666
ACLU,18982436812,2017-11-07,0.20833333333333334
ACCA,23657126775,2017-11-06,2.25
FIND MBA,106220282745767,2017-11-06,0.75
Assumption University of Thailand,110867398933186,2017-11-07,0.3333333333333333
P/S Bảo Vệ Nụ Cười Việt Nam,210646815624082,2017-11-06,3.6666666666666665
UCLA,11360325957,2017-11-07,0.5833333333333334
Lee Kuan Yew School of Public Policy,119629194743652,2017-11-07,0.625
Department of Health (Philippines),156566631021264,2017-11-07,0.75
Divisi Humas Polri,117740101588188,2017-11-07,0.08333333333333333
The University of Auckland,114595089593,2017-11-07,1.125
สรรเสริญ สมะลาภา,191539947644,2017-11-06,0.7916666666666666
Allen West,22067606728,2017-11-07,0.08333333333333333
Jahangir Khan Tareen,251570841576182,2017-11-07,0.08333333333333333
Kementerian Pendidikan dan Kebudayaan RI,119573194818796,2017-11-07,0.25
RTC English,124520554245962,2017-11-07,7.166666666666667
Webster University Thailand,45975127918,2017-11-07,1.7916666666666667
Human Development Report,128798993831725,2017-11-06,0.625
Bangkok Post Learning,231821570177704,2017-11-07,0.20833333333333334
Penn State Football,90410823197,2017-11-07,0.125
Taiwan Excellence,129713960504054,2017-11-02,1.9166666666666667
QS Top MBA,302640536953,2017-11-07,0.20833333333333334
POI 13,268103993289589,2017-07-28,0.4166666666666667
Mẹo làm đẹp tại nhà,654419654642830,2017-11-07,0.20833333333333334
Anwar Ibrahim,16194831839,2017-11-07,0.5833333333333334
Anies Baswedan,182838371753157,2017-11-06,0.5
Yale University Press,94384779212,2017-11-01,1.7916666666666667
"ក្រសួងទេសចរណ៍ Ministry of Tourism, Cambodia",763211023773712,2017-11-06,0.8333333333333334
Advanced Energy for Life,405137909589914,2017-10-11,5.041666666666667
De Montfort University International,309712739075134,2017-11-07,1.0
Francis Chiz Escudero,51582615609,2017-10-23,2.5833333333333335
Arts – British Council,120471718016525,2017-11-03,1.625
ชัชชาติ สิทธิพันธุ์,532747176786139,2017-10-29,35.208333333333336
East Asia Climate Partnership,137449996313805,2016-05-21,48.458333333333336
서울디지털대학교 미래평생교육원,374770069383392,2016-01-21,2.7083333333333335
Humans of Hà Nội,349965715144615,2017-11-06,3.375
Mian Shehbaz Sharif,272107646161182,2017-11-07,0.5
JSTOR,7220226626,2017-11-06,1.0
Maximo Nivel,176084539075153,2017-11-06,3.9166666666666665
1st Special Forces Command - Airborne,69284653610,2017-10-31,10.166666666666666
APS Physics,55051907951,2017-11-06,0.7916666666666666
NSW Police Force,218519706184,2017-11-07,0.08333333333333333
BANGLADESH ISLAMI CHHATRASHIBIR,89225472750,2017-11-07,0.08333333333333333
Chegg,17285322587,2017-11-07,1.75
The University of Melbourne,21591025194,2017-11-07,0.20833333333333334
首相官邸,314327765333656,2017-11-07,2.1666666666666665
SDG Action Campaign,9053837495,2017-11-06,1.0
Project AWARE Foundation,7785276338,2017-11-06,0.6666666666666666
KHU Global Center- 경희대학교 글로벌센터,177262822342314,2017-11-03,15.333333333333334
U.S. Air Force Thunderbirds,267550469245,2017-11-06,0.875
Yunus Centre,132674867692,2017-11-07,0.9583333333333334
Polis Diraja Malaysia ( Royal Malaysia Police ),161086313901684,2017-11-07,0.041666666666666664
Gyeonggi Province,207103196019569,2017-11-07,2.2083333333333335
Help Nepal Network: One Dollar a Month Fund for Nepal,196665427048366,2017-10-23,2.875
Батчимэг Мигэддорж Batchimeg Migeddorj,239586066138578,2017-09-22,5.875
Pujith Jayasundara,167662716669937,2017-11-07,0.625
"Democrat Party, Thailand",296508406790,2017-11-07,0.125
General Asim Bajwa,641108192574703,2016-12-25,0.6666666666666666
Pew Research Center,124336306355,2017-11-07,0.375
Jacobs University Bremen,61713230678,2017-11-06,1.25
Paul Ryan,155244824599302,2017-11-06,0.7916666666666666
The University of Queensland - UQ,137474816330115,2017-11-07,0.7083333333333334
Academy of Art University,82777273087,2017-11-07,0.375
O-Cakes,452078181646644,2017-02-14,47.8
ACLEDA INSTITUTE OF BUSINESS,1407990689485759,2017-11-06,1.3333333333333333
I Love My Wife,183076201735042,2017-11-07,0.041666666666666664
Rhode Island School of Design,117548243367,2017-11-06,0.5833333333333334
Anti-Corruption Unit,653436271411924,2017-11-07,1.1666666666666667
Being Conservative,134193140910,2017-11-06,0.041666666666666664
School of the Art Institute of Chicago,17597210422,2017-11-06,0.875
First Media Design School,149412416348,2017-11-06,1.3333333333333333
Michigan State University,8891783019,2017-11-06,1.25
ගන්න අපේ දේ - Ganna Ape De,314904328622338,2017-10-19,21.041666666666668
Kiev International Culinary Academy,472881386133278,2017-11-04,2.0833333333333335
INSEAD,164840743574941,2017-11-07,0.625
One Day's Wages,86238893982,2017-11-06,1.6666666666666667
Mama Expert Thailand,695823757182344,2017-11-07,0.041666666666666664
The University of Tokyo / UTokyo,192039737485803,2017-11-06,1.4166666666666667
Ted Cruz,69983322463,2017-11-06,0.4166666666666667
PML(N),155446541150445,2017-11-07,0.3333333333333333
London College of Fashion - Official,224916630899080,2017-11-07,0.7083333333333334
Stanford American School,383331201725546,2017-11-07,4.333333333333333
FreedomWorks,5633824547,2017-11-07,0.20833333333333334
XPRIZE,35962698116,2017-11-07,0.5
"The British College, Kathmandu",290584657623545,2017-11-07,0.5416666666666666
Pia Cayetano,175169705842790,2017-11-06,0.75
Hor Namhong,1597091323910416,2017-11-02,8.166666666666666
DJcity,179603715747,2017-11-07,0.25
Full Sail University,7513286285,2017-11-07,0.5
United States Naval Academy,94274618090,2017-11-07,0.5833333333333334
Dharmacon BioResearch,215881415267084,2017-11-06,0.75
Texas Chainsaw,323192834416509,2017-10-31,68.125
MoveOn.org,7292655492,2017-11-07,0.16666666666666666
Oh My English,227747950638855,2017-11-06,11.666666666666666
Harvard Graduate School of Design,68230870780,2017-11-06,1.0833333333333333
Harvard Graduate School of Education,57193891386,2017-11-06,1.0833333333333333
"Goldsmiths, University of London",196821702848,2017-11-06,2.4166666666666665
NBA Cares,150908264936171,2017-11-07,1.2083333333333333
National Geographic Explorers,190507464336416,2017-11-06,0.5833333333333334
UAL: University of the Arts London,203743569649170,2017-11-06,1.0
Ido Portal,191927830849205,2017-10-31,2.7083333333333335
James Cook University Singapore,148484168497341,2017-11-07,0.7916666666666666
International Justice Mission,29717379728,2017-11-03,2.5416666666666665
Joseph Ejercito Estrada,33618156143,2017-11-07,1.625
IELTS British Council Philippines,214678191932974,2017-11-07,1.1666666666666667
Hội những người THÍCH HỌC TIẾNG ANH,409040785875219,2017-11-07,0.125
Special Olympics,10331123781,2017-11-06,0.7083333333333334
Buddhist Life Mission 佛教生命协会,109094809159414,2017-11-07,0.08333333333333333
국립공원 (Korea National Park),122753501136733,2017-11-07,0.5
Gita Irawan Wirjawan,138115906375794,2017-11-04,18.25
Georgetown University,8825331245,2017-11-06,1.0416666666666667
British Council Bangladesh,142578579108009,2017-11-07,0.3333333333333333
"Higher Education Commission, Pakistan",313511035112,2017-11-06,3.125
IELTS – British Council Pakistan,113696675348178,2017-11-06,0.5
Public Art Fund,90087781608,2017-10-26,4.083333333333333
PHILIPPINE NAVY,190479452955,2017-11-07,0.2916666666666667
Crafts Council UK,136690769684701,2017-11-06,0.5
Rushanara Ali,37684209618,2017-11-01,4.291666666666667
Softwarica College of IT & E-commerce,151763948176184,2017-10-31,3.5833333333333335
AIGA | the professional association for design,223996560349,2017-11-06,1.0
中國國民黨 KMT,131181017972,2017-11-07,0.5416666666666666
Gnomon,30259571287,2017-11-07,0.5416666666666666
Stafford House International,190284615002,2017-10-29,2.1666666666666665
National Academy of Sports Medicine (NASM),50318073949,2017-11-06,0.9166666666666666
Operation Blessing International,21999960184,2017-11-07,0.20833333333333334
Georgia Tech,251841205227,2017-11-06,1.25
Environmental Working Group,7962229886,2017-11-07,0.3333333333333333
World Vision Australia,160054227468,2017-11-07,0.9166666666666666
DAAD India,123241427688000,2017-11-07,0.8333333333333334
India in Nepal (Embassy of India Kathmandu),199580790072376,2017-11-07,1.875
Greenpeace Indonesia,40481759960,2017-11-07,0.7083333333333334
Susie's Senior Dogs,272349689588341,2017-11-07,0.375
"U.S. Embassy, Manila Philippines",157551009622,2017-11-07,0.3333333333333333
AccessMBA,142423195795018,2017-11-07,0.7083333333333334
Arjuna Ranatunga,264825574642,2017-11-07,1.875
Boldbaatar Tumurtogoo Төмөртогоогийн Болдбаатар,954899507896331,2017-11-01,8.625
McGill University,7981260932,2017-11-06,0.7083333333333334
"Antonio ""Sonny"" Trillanes IV",135261979819373,2017-11-04,1.4166666666666667
Forensic Lab SIFS INDIA,489842891121897,2017-10-22,6.375
Northwestern University,228401243342,2017-11-06,0.7083333333333334
Armed Forces Vacation Club,101796469856224,2017-11-06,2.2083333333333335
Sri Lanka Podujana Peramuna,1792959320920052,2017-11-07,0.9583333333333334
Harvard Innovation Labs,200966693258117,2017-09-08,3.2083333333333335
"U.S. Embassy Colombo, Sri Lanka",56751562845,2017-11-07,0.3333333333333333
University of Minnesota,93415311269,2017-11-06,1.125
Rakitha Rajapakshe,442964102522785,2017-11-06,2.5416666666666665
"Department of Tourism, Govt. of West Bengal",544721985576852,2017-11-07,1.125
Thilanga Sumathipala,256572301021159,2017-11-07,1.4166666666666667
Wall Street English,194968784197,2017-11-07,1.75
Kaplan International English - Thailand,369778986423852,2017-11-07,0.6666666666666666
Veterans of Foreign Wars VFW,62330592135,2017-11-06,0.375
Tôi Tài Giỏi Bạn Cũng Thế,123279546292,2017-11-07,0.8333333333333334
TEDx KSU,270519059667595,2015-06-27,2.9166666666666665
WorldSkills,47491585219,2017-11-06,0.75
Stony Brook University,30450493231,2017-11-06,0.9583333333333334
Rohitha Abeygunawardhana,308874474087,2017-11-07,0.9166666666666666
"Department of Tourism, Govt. of West Bengal",544721985576852,2017-11-07,1.125
Thilanga Sumathipala,256572301021159,2017-11-07,1.4166666666666667
Wall Street English,194968784197,2017-11-07,1.75
Kaplan International English - Thailand,369778986423852,2017-11-07,0.6666666666666666
Veterans of Foreign Wars VFW,62330592135,2017-11-06,0.375
Tôi Tài Giỏi Bạn Cũng Thế,123279546292,2017-11-07,0.8333333333333334
TEDx KSU,270519059667595,2015-06-27,2.9166666666666665
WorldSkills,47491585219,2017-11-06,0.75
Stony Brook University,30450493231,2017-11-06,0.9583333333333334
Rohitha Abeygunawardhana,308874474087,2017-11-07,0.9166666666666666
The Blues Foundation,151413933587,2017-11-06,2.5416666666666665
Informasi Beasiswa S1 S2 S3 Dalam Negeri dan Luar Negeri,280494659581,2017-11-06,1.9583333333333333
MommyBear Network,187934191236590,2017-11-02,4.166666666666667
1 phút tiết kiệm triệu niềm vui,575017192516908,2017-10-29,9.5
Iraq and Afghanistan Veterans of America,8607847994,2017-11-06,0.2916666666666667
Philippine Red Cross,220779007947516,2017-11-07,0.75
Шинэ Монгол сургууль,175445875850268,2017-11-06,0.7916666666666666
Gary Johnson,165297924363,2017-11-02,0.5833333333333334
Course Hero,106221737834,2017-11-06,0.375
American College of Sports Medicine,64402266263,2017-11-01,1.125
Monash University,59024478936,2017-11-07,0.3333333333333333
Thủ tướng Chính phủ,573973985948239,2017-06-09,18.208333333333332
Study Melbourne,127536760592112,2017-11-07,1.0
Army OneSource,81597546148,2017-06-26,2.25
US Army Fort Benning,91483039183,2017-11-06,0.5416666666666666
Senator Ping Lacson,824886400914694,2017-11-06,0.7916666666666666
Komite Nasional untuk Rakyat Palestina,53720154534,2017-11-07,0.2916666666666667
Talk in French,317591148386732,2017-11-06,0.875
Mohomed Muzammil,787046341311294,2017-11-06,2.5
OECD Publications,366003796812146,2017-11-06,1.4583333333333333
Bro. Eddie C. Villanueva,97237194544,2017-11-06,2.4583333333333335
B.J. Habibie,43104463092,2017-08-17,49.5
International Buddhist Council Sri Lanka,290387427745343,2017-10-16,6.083333333333333
The Australian National University,148551616293,2017-11-07,0.5
FLW,99713741583,2017-11-07,0.2916666666666667
US Consulate General Lahore,187807306823,2017-11-07,0.20833333333333334
General Colin L. Powell,128391476718,2017-10-16,7.75
Stanford University,6192688417,2017-11-06,1.4166666666666667
Institute for Integrative Nutrition,25111276360,2017-11-06,0.5833333333333334
Singapore Management University,180428105317060,2017-11-07,0.6666666666666666
CSR Society with Toyota,132791763413969,2017-11-07,1.625
ក្រសួងកសិកម្ម រុក្ខាប្រមាញ់ និងនេសាទ,644182225619985,2017-11-07,0.2916666666666667
UnitingNepal,122146418522,2017-04-20,38.25
Nanyang Business School,1521063928130154,2017-11-07,1.2083333333333333
Roshan Ranasinghe MP රොෂාන් රණසිංහ,220518538096363,2017-11-07,0.875
Kangaroo Education Foundation,281752901861945,2017-11-07,1.1666666666666667
Harvard Kennedy School,35622951402,2017-11-05,3.0416666666666665
พงศพัศ พงษ์เจริญ,456053147790747,2013-03-03,0.08333333333333333
Luyện thi IELTS,563331860416490,2017-11-07,0.20833333333333334
Begin English. Английский язык для всех,106366256106280,2017-11-07,0.08333333333333333
Harsha de Silva,322161727913812,2017-11-06,1.1666666666666667
Hirunika Premachandra,222402334631886,2014-03-31,402.7083333333333
Wilson Center,100745476640188,2017-11-06,0.5833333333333334
INTO Study,163163250391806,2017-11-06,0.7083333333333334
김창호,638896866172628,2017-11-06,54.75
Johns Hopkins Medicine,35281659193,2017-11-06,0.625
Prime Minister's Office,328627107188004,2017-11-03,0.3333333333333333
United Nations Global Compact,341778204628,2017-11-06,1.0833333333333333
HUTECH - Đại học Công nghệ Tp.HCM,268387536637911,2017-11-07,0.2916666666666667
Plan International,305413276583,2017-11-07,1.125
PakistaN Army(the best),300668344129,2017-11-07,0.041666666666666664
drmyanmar.com,453478048178106,2017-11-06,0.25
สสส. (สำนักงานกองทุนสนับสนุนการสร้างเสริมสุขภาพ) : ThaiHealth,144490368105,2017-11-07,0.08333333333333333
The George Washington University,71731005912,2017-11-07,2.0
Arts Council England,124097934269882,2017-11-04,3.875
U.S. Embassy Bangkok,116453438375807,2017-11-03,1.5
Học Tiếng Anh cùng Linh,615738195133683,2017-11-07,1.2083333333333333
Keio University Global Page,207649589311099,2017-11-07,0.625
Tulip Siddiq,126757844037449,2017-11-06,24.708333333333332
Gapminder,143422409026059,2017-10-18,10.416666666666666
Israel Ministry of Foreign Affairs,101995411316,2017-11-07,0.5833333333333334
Aam Aadmi Party,290805814352519,2017-11-07,0.0
Basil Rajapaksa,382504956310,2017-10-12,7.541666666666667
Republican National Committee,123192635089,2017-11-07,0.3333333333333333
Sandiaga Salahuddin Uno,92828041744,2017-11-07,0.9166666666666666
Make the Connection,123214871097848,2017-11-06,2.125
Scholarship.in.th ทุนเรียนต่อต่างประเทศ,293678957323040,2017-11-06,0.041666666666666664
IEEE Computer Society,369618616370,2017-11-07,0.5
Le Cordon Bleu Australia,258928804409,2017-11-06,3.3333333333333335
"University of California, Irvine",41279335994,2017-11-07,0.7916666666666666
Tarique Rahman,48637583555,2017-11-07,0.375
Harvard John A. Paulson School of Engineering and Applied Sciences,17628307417,2017-11-07,1.0
Ambassade de France au Cambodge,387799227966054,2017-10-25,1.5416666666666667
USA.gov,65369158579,2017-11-07,0.4583333333333333
Ray of Hope Sri Lanka,397995153628732,2017-11-07,0.16666666666666666
Hội những người thuộc cung Cự Giải,190241397690658,2017-10-26,3.25
LSBF Singapore,109298455825199,2017-11-07,0.5
Freedive International,182575398422547,2017-11-05,4.25
Embassy of Canada to Mongolia/ Канадын Элчин Сайдын Яам,375523675875520,2017-11-07,3.5
UNICEF Mongolia,557381310987046,2017-11-06,1.25
Bassmaster,116278115914,2017-11-06,0.9166666666666666
Wall Street English,194968784197,2017-11-07,1.75
Aqsa Syarif,107299275960416,2017-11-07,0.2916666666666667
Chaturon Chaisang,357761117358,2017-10-30,1.2083333333333333
"Embassy of Nepal, Copenhagen, Denmark",310426712463241,2017-03-14,25.208333333333332
Apirak Kosayodhin,62941251437,2017-10-29,3.5
"SVA Computer Art, Animation & Visual Effects",126460234075265,2017-11-05,1.2916666666666667
"มูลนิธิเพื่อสุนัขในซอย, ประเทศไทย (Soi Dog - in Thai)",146481695371146,2017-11-07,0.25
RMIT University,8959695308,2017-11-02,1.25
Joel Villanueva,213537065371667,2017-11-07,0.75
Asian Couture Federation,659877467374154,2017-10-10,15.041666666666666
세종사이버대학교 경영대학원,1073219266045586,2017-10-30,19.416666666666668
Samanmalee Sakalasuriya,194492324074411,2017-11-03,5.333333333333333
Duterte Guardians,510416259127151,2017-11-01,2.3333333333333335
Center for Global Development,9815439423,2017-11-03,0.625
Học Tiếng Anh cùng cô Mai Phương,535065409841292,2017-10-27,0.875
UoS - University of Sargodha,281614908605153,2017-11-07,0.75
University of Oregon,10515469841,2017-11-07,0.875
IELTS IDP Education,453886324657440,2017-11-07,0.5
The University of Utah Athletics,18995940959,2017-11-06,0.5
Amarjargal Rinchinnyam - Ринчиннямын Амаржаргал,150150755118325,2017-11-07,0.25
Imperial College London,148242696837,2017-11-07,0.25
Fondation Louis Vuitton,726642867366682,2017-11-06,0.7916666666666666
The University of Manchester,801704039856022,2017-11-06,0.7083333333333334
Knowledge@Wharton Network,15461699996,2017-11-05,2.1666666666666665
Thompson Rivers University - TRU World,113052181097,2017-11-05,0.5833333333333334
AccessMBA,142423195795018,2017-11-07,0.7083333333333334
Hong Kong University of Science and Technology (HKUST),119304324472,2017-11-06,0.875
ក្រសួងមហាផ្ទៃ Ministry of Interior Cambodia,194963893892929,2017-11-07,0.4583333333333333
Senator Win Gatchalian,386570178125149,2017-11-07,0.8333333333333334
Consumer Reports,53146310429,2017-11-07,0.041666666666666664
Загдхүүгийн Нарантуяа Zagdkhuu Narantuya,332313826957200,2017-11-07,5.333333333333333
Westminster Theological Seminary,73216750984,2017-11-07,0.375
MovieKomsan24h,1495062110796928,2017-11-05,1.1666666666666667
Overseas Development Institute,9904329300,2017-11-06,1.875
The International Baccalaureate,39945250074,2017-11-07,1.0
British Fashion Council,164712366880185,2017-11-03,1.9583333333333333
The Legacy of Miriam Defensor Santiago,1448236475465762,2017-11-06,0.375
Sagala Ratnayaka,1589524261329141,2017-11-07,0.375
U.S. Embassy in Hanoi,110425642319640,2017-11-07,0.4583333333333333
U.S. Environmental Protection Agency,39637302228,2017-11-06,0.4166666666666667
USS Nimitz (CVN 68),219951412480,2017-11-07,0.5416666666666666
World Resources Institute,61863318139,2017-11-06,0.4583333333333333
Sierra Club,6204742571,2017-11-07,0.3333333333333333
Tripura Trinamool Congress Supporters And Mamata Banerjee Fan Club,722180124465460,2017-11-06,2.0416666666666665
Pacific Santa's,673043336099442,2017-05-20,6.375
Griffith University,212275426004,2017-11-07,0.3333333333333333
U.S. Consulate General Karachi,207929953869,2017-11-07,0.2916666666666667
Harvard Business School Executive Education,87735199927,2017-11-06,1.0
Mongolian National University Монголын Үндэсний Их Сургууль,479710118811159,2017-11-06,2.0416666666666665
批踢踢實業坊(Ptt.cc),263222741363,2017-11-07,0.5416666666666666
Liberty University,21554895290,2017-11-06,0.7083333333333334
Save the Children US,8047221596,2017-11-07,0.5
Malsha Kumaranatunge,749347121742504,2017-11-01,9.0
RHS - Royal Horticultural Society,19395151219,2017-11-06,0.9166666666666666
FPT University,187057650061,2017-11-07,0.3333333333333333
Griffith University,212275426004,2017-11-07,0.3333333333333333
U.S. Consulate General Karachi,207929953869,2017-11-07,0.2916666666666667
Harvard Business School Executive Education,87735199927,2017-11-06,1.0
Mongolian National University Монголын Үндэсний Их Сургууль,479710118811159,2017-11-06,2.0416666666666665
批踢踢實業坊(Ptt.cc),263222741363,2017-11-07,0.5416666666666666
Liberty University,21554895290,2017-11-06,0.7083333333333334
Save the Children US,8047221596,2017-11-07,0.5
Malsha Kumaranatunge,749347121742504,2017-11-01,9.0
RHS - Royal Horticultural Society,19395151219,2017-11-06,0.9166666666666666
FPT University,187057650061,2017-11-07,0.3333333333333333
Carnegie Endowment for International Peace,62935143720,2017-11-06,0.9166666666666666
Business and Economics at Melbourne,251260739768,2017-11-06,0.7916666666666666
RHS - Royal Horticultural Society,19395151219,2017-11-06,0.9166666666666666
Aalto University School of Science,529779797055213,2017-11-03,1.7916666666666667
10 Minute School,340302609456794,2017-11-07,0.041666666666666664
APEC - Asia-Pacific Economic Cooperation,149396045121093,2017-11-07,0.7916666666666666
Malacañang Museum,153052724723009,2017-07-17,13.875
Haas School of Business - UC Berkeley,9172004914,2017-11-03,0.875
Mohammad Sarwar,1424223304461114,2017-11-07,0.4166666666666667
Rangsit University,333120683231,2017-11-07,0.25
Apollo English Junior,133118177613,2017-11-04,1.25
Transparency International,111014922285371,2017-11-07,1.375
IIC University Of Technology,382464398485925,2017-11-03,2.75
Du học Hàn Quốc,498919636788139,2017-11-07,1.3333333333333333
Ashoka Changemakers,7963577390,2017-11-06,1.125
Daegu Citizen Center,204881689678530,2017-10-24,15.083333333333334
National Trust,13533633585,2017-11-07,1.0833333333333333
7-ELEVEN愛世界,352437819460,2017-11-07,1.4166666666666667
